"bill_id","session_id","bill_number","status","status_desc","status_date","title","description","committee_id","committee","last_action_date","last_action","url","state_link"
1833409,2002,"SB2584",4,"Passed","4/8/2024","AN ACT to amend Tennessee Code Annotated, Section 62-18-109, relative to land surveyors.","As enacted, requires that each year of progressive practical experience required of an applicant to qualify as a registered land surveyor be spent under the direct supervision of a practicing professional land surveyor rather than just part of the time an applicant receives such experience; adds requirement that certain applicants be certified as a professional land surveyor in training (PLSIT) as part of the application to qualify as a registered land surveyor. - Amends TCA Section 62-18-109.",0,"","4/8/2024","Effective date(s) 04/04/2024","https://legiscan.com/TN/bill/SB2584/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB2584&ga=113"
1833516,2002,"SB2572",4,"Passed","4/3/2024","AN ACT to amend Tennessee Code Annotated, Title 5; Title 6; Title 7; Title 38; Title 39 and Title 40, relative to certain local regulations","As enacted, prohibits a local governmental entity or official from adopting or enacting a resolution, ordinance, or policy that prohibits or limits the ability of a law enforcement agency to conduct traffic stops based on observation of or reasonable suspicion that the operator or a passenger in a vehicle has violated a local ordinance or state or federal law. - Amends TCA Title 5; Title 6; Title 7; Title 38; Title 39 and Title 40.",0,"","4/3/2024","Comp. became Pub. Ch. 631","https://legiscan.com/TN/bill/SB2572/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB2572&ga=113"
1833522,2002,"SB2590",4,"Passed","4/8/2024","AN ACT to amend Tennessee Code Annotated, Title 63, relative to osteopathic physicians.","As enacted, authorizes the board of osteopathic examination to issue advisory private letter rulings upon request to affected licensees regarding matters within the board's primary jurisdiction; provides that such rulings only affect the licensee making the inquiry and have no precedential value for another inquiry or future contested case that might come before the board. - Amends TCA Title 63.",0,"","4/8/2024","Effective date(s) 04/04/2024","https://legiscan.com/TN/bill/SB2590/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB2590&ga=113"
1833644,2002,"HB2715",4,"Passed","4/3/2024","AN ACT to amend Tennessee Code Annotated, Title 16, Chapter 2, relative to judicial districts.","As enacted, creates one additional trial court in the 18th judicial district. - Amends TCA Title 16, Chapter 2.",0,"","4/3/2024","Comp. became Pub. Ch. 600","https://legiscan.com/TN/bill/HB2715/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB2715&ga=113"
1833645,2002,"HB2687",4,"Passed","3/26/2024","AN ACT to amend Tennessee Code Annotated, Title 37 and Title 49, relative to child abuse prevention.","As enacted, revises the instruction required as part of a family life curriculum; requires the Tennessee joint task force on children's justice and child sexual abuse, in consultation with the children's services advisory council, to annually recommend certain age-appropriate curricula to the department of education; revises the information that LEAs and public charter schools must annually provide to the department of children's services. - Amends TCA Title 37 and Title 49.",0,"","3/26/2024","Comp. became Pub. Ch. 571","https://legiscan.com/TN/bill/HB2687/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB2687&ga=113"
1833704,2002,"SB2581",4,"Passed","4/3/2024","AN ACT to amend Tennessee Code Annotated, Title 36, Chapter 3, relative to the issuance of marriage licenses.","As enacted, requires only marriage license applicants under the age of 18 to provide the name and address of the applicant's parents, guardian, or next of kin. - Amends TCA Title 36, Chapter 3.",0,"","4/3/2024","Effective date(s) 03/27/2024","https://legiscan.com/TN/bill/SB2581/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB2581&ga=113"
1833745,2002,"SB2628",4,"Passed","3/26/2024","AN ACT to amend Tennessee Code Annotated, Title 63 and Title 68, relative to professional counselors.","As enacted, establishes qualifications for a person to receive a professional counselor license through a reciprocal agreement that this state has entered into on or before January 1, 2024. - Amends TCA Title 63 and Title 68.",0,"","3/26/2024","Comp. became Pub. Ch. 586","https://legiscan.com/TN/bill/SB2628/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB2628&ga=113"
1833798,2002,"SB2582",4,"Passed","3/26/2024","AN ACT to amend Tennessee Code Annotated, Title 37 and Title 49, relative to child abuse prevention.","As enacted, revises the instruction required as part of a family life curriculum; requires the Tennessee joint task force on children's justice and child sexual abuse, in consultation with the children's services advisory council, to annually recommend certain age-appropriate curricula to the department of education; revises the information that LEAs and public charter schools must annually provide to the department of children's services. - Amends TCA Title 37 and Title 49.",0,"","3/26/2024","Effective date(s) 07/01/2024","https://legiscan.com/TN/bill/SB2582/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB2582&ga=113"
1833824,2002,"HB2690",4,"Passed","4/3/2024","AN ACT to amend Tennessee Code Annotated, Title 4, Chapter 3, Part 27 and Title 33, Chapter 5, relative to adult-sized changing tables.","As enacted, requires the department to issue grants, subject to appropriations, to support the installation of powered, height-adjustable, adult-sized changing tables in single occupancy family restrooms in privately and municipally owned buildings open to the public across this state; authorizes the commissioner to create and convene an ad hoc committee to advise and assist with grant applications. - Amends TCA Title 4, Chapter 3, Part 27 and Title 33, Chapter 5.",0,"","4/3/2024","Comp. became Pub. Ch. 607","https://legiscan.com/TN/bill/HB2690/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB2690&ga=113"
1833844,2002,"HB2788",4,"Passed","3/19/2024","AN ACT to amend Tennessee Code Annotated, Title 9, Chapter 4, Part 2 and Title 37, relative to data sharing.","As enacted, allows the district attorneys general conference, the administrative office of the courts, the Tennessee chapter of children's advocacy centers, the department of children's services, and law enforcement agencies to enter into data sharing agreements that allow for the sharing of information necessary to ensure compliance with statutory reporting requirements; specifies that data shared pursuant to an agreement retains its confidential status consistent with current law. - Amends TCA Title 9, Chapter 4, Part 2 and Title 37.",0,"","3/19/2024","Comp. became Pub. Ch. 559","https://legiscan.com/TN/bill/HB2788/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB2788&ga=113"
1833898,2002,"HB2710",4,"Passed","4/3/2024","AN ACT to amend Tennessee Code Annotated, Title 34, relative to conservatorship.","As enacted, permits a physician, psychologist, or senior psychological examiner who performs an examination on the respondent in a conservatorship proceeding to submit a report to the court that has been declared under penalty of perjury, rather than a sworn report. - Amends TCA Title 34.",0,"","4/3/2024","Effective date(s) 03/27/2024","https://legiscan.com/TN/bill/HB2710/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB2710&ga=113"
1833904,2002,"SB2562",4,"Passed","4/3/2024","AN ACT to amend Tennessee Code Annotated, Title 40, relative to defendants released while awaiting trial.","As enacted, revises various provisions regarding pretrial release of a defendant charged with a criminal offense to require the magistrate to give first consideration to ensuring the safety of the community when determining whether to impose conditions of release or require a deposit of bail. - Amends TCA Title 40.",0,"","4/3/2024","Comp. became Pub. Ch. 612","https://legiscan.com/TN/bill/SB2562/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB2562&ga=113"
1833916,2002,"SB2577",4,"Passed","4/11/2024","AN ACT to amend Tennessee Code Annotated, Title 62, Chapter 5, relative to pre-need funeral contracts.","As introduced, authorizes sellers of pre-need funeral contracts to keep the interest that accrues on the contract after payment is made for the merchandise and services set forth in the contracts. - Amends TCA Title 62, Chapter 5.",0,"","4/11/2024","Signed by Governor.","https://legiscan.com/TN/bill/SB2577/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB2577&ga=113"
1833948,2002,"HB2880",4,"Passed","4/8/2024","AN ACT to amend Tennessee Code Annotated, Section 39-17-101 and Title 70, relative to creatures that are poisonous or venomous.","As enacted, replaces references to ""poisonous snakes"" with ""venomous snakes""; defines ""venomous."" - Amends TCA Section 39-17-101 and Title 70.",0,"","4/8/2024","Effective date(s) 07/01/2024","https://legiscan.com/TN/bill/HB2880/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB2880&ga=113"
1833959,2002,"SB2663",4,"Passed","4/8/2024","AN ACT to amend Tennessee Code Annotated, Title 7, Chapter 51, Part 14, relative to adult-oriented establishments.","As enacted, requires adult cabarets and adult-oriented establishments to post a notice on the inside and outside of each bathroom door and door used by customers or patrons to enter or exit the facility that provides the contact information for the Tennessee Human Trafficking Resource Center Hotline established and maintained by the Tennessee bureau of investigation. - Amends TCA Title 7, Chapter 51, Part 14.",0,"","4/8/2024","Effective date(s) 07/01/2024","https://legiscan.com/TN/bill/SB2663/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB2663&ga=113"
1833975,2002,"SB2650",4,"Passed","4/11/2024","AN ACT to amend Tennessee Code Annotated, Title 39 and Title 43, relative to animals.","As introduced, creates the Class C felony offense of acquiring or otherwise exercising control over bees or a structure or equipment used to keep, handle, house, exhibit, breed, or offer for sale bees, without the consent of the owner and with the intent to deprive the owner of the bees, structure, or equipment. - Amends TCA Title 39 and Title 43.",0,"","4/11/2024","Signed by Governor.","https://legiscan.com/TN/bill/SB2650/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB2650&ga=113"
1833990,2002,"HB2905",4,"Passed","4/8/2024","AN ACT to amend Tennessee Code Annotated, Title 56, Chapter 7, Part 1, relative to an exception from the definition of a contract of insurance for tax preparation service company warranty contracts.","As enacted, expands the conditions under which certain contracts between a taxpayer and tax preparation service company are not considered contracts of insurance to include circumstances when the tax preparation service company obtains a contractual liability insurance policy or posts a bond. - Amends TCA Title 56, Chapter 7, Part 1.",0,"","4/8/2024","Comp. became Pub. Ch. 640","https://legiscan.com/TN/bill/HB2905/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=HB2905&ga=113"
1834015,2002,"SB2656",4,"Passed","4/3/2024","AN ACT to amend Tennessee Code Annotated, Section 40-6-308, relative to reporting month.","As enacted, changes the reporting month from January to March for when the attorney general and reporter must report information about orders for wiretapping and electronic surveillance to the administrative office of the United States courts, the speaker of the senate, and the speaker of the house of representatives. - Amends TCA Section 40-6-308.",0,"","4/3/2024","Comp. became Pub. Ch. 618","https://legiscan.com/TN/bill/SB2656/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB2656&ga=113"
1834035,2002,"SB2666",4,"Passed","3/26/2024","AN ACT to amend Tennessee Code Annotated, Title 49, Chapter 4, relative to dual enrollment.","As enacted, requires a Tennessee college of applied technology (TCAT) to reserve an enrollment slot for each dual enrollment student in the term immediately following the last term in which the student was enrolled in the TCAT as a dual enrollment student if space is available for the student at the TCAT in the program in which the student was previously enrolled. - Amends TCA Title 49, Chapter 4.",0,"","3/26/2024","Comp. became Pub. Ch. 581","https://legiscan.com/TN/bill/SB2666/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB2666&ga=113"
1834038,2002,"SB2772",4,"Passed","3/19/2024","AN ACT to amend Chapter 511 of the Private Acts of 1945; as amended by Chapter 107 of the Private Acts of 1951; and any other acts amendatory thereto, relative to the DeKalb County road supervisor.","Subject to local approval, authorizes the road supervisor rather than the county mayor to sign checks drawn on the county trustee for expenses associated with road work within the county. - Amends Chapter 511 of the Private Acts of 1945, as amended.",0,"","3/19/2024","Comp. became Pr. Ch. 36","https://legiscan.com/TN/bill/SB2772/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB2772&ga=113"
1834104,2002,"SB2779",4,"Passed","4/11/2024","AN ACT to amend Tennessee Code Annotated, Title 65, relative to railroads.","As introduced, increases from $10 to $25, the minimum fine amount for persons or corporations owning or operating a railroad in this state who violate the requirements to make and furnish good and sufficient crossings on the public highways crossed by them, and to keep such crossings in lawful repair at their own expense. - Amends TCA Title 65.",0,"","4/11/2024","Signed by Governor.","https://legiscan.com/TN/bill/SB2779/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB2779&ga=113"
1834109,2002,"SB2741",4,"Passed","4/11/2024","AN ACT to amend Tennessee Code Annotated, Title 8, Chapter 44, Part 1, relative to public meetings.","As introduced, requires a state or local governing body to make the agenda for a regular meeting available to the public at a place accessible to the public, including on its website, if available, not less than 48 hours prior to the meeting. - Amends TCA Title 8, Chapter 44, Part 1.",0,"","4/11/2024","Signed by Governor.","https://legiscan.com/TN/bill/SB2741/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB2741&ga=113"
1834122,2002,"SB2778",4,"Passed","4/8/2024","AN ACT to amend Tennessee Code Annotated, Title 67, Chapter 5, relative to property taxes.","As enacted, deletes the July 1, 2024, repeal date for the statutory provision authorizing county trustees to proceed against taxpayers delinquent in the payment of tangible personal property taxes by retaining an agent to collect the delinquent tangible personal property taxes. - Amends TCA Title 67, Chapter 5.",0,"","4/8/2024","Effective date(s) 04/04/2024","https://legiscan.com/TN/bill/SB2778/2023","https://wapp.capitol.tn.gov/apps/Billinfo/default.aspx?BillNumber=SB2778&ga=113"
