"","Post","Date","Url","Author","Full.Text"
"122","Target promo","2024-04-15 21:43:03.0","http://twitter.com/swiftieJJ/statuses/1779988834916208750","swiftieJJ","@taylorswift13 @Target Really sad for me after getting new update. I won’t be able to make it to eras tour for October 18 and 19. Really makes me sad my tix will be useless 😩. Don’t know if I shud give it out or resell to my fellow swifties. You can DM if interested. #TaylorSwift #TaylorSwiftErasTour"
"123","Target promo","2024-04-15 21:36:32.0","http://twitter.com/ahdey_ronke/statuses/1779987193001316440","ahdey_ronke","@taylorswift13 @Target At JustInTime Hero we provide fire-protective blankets as a life-saving precaution engineered to offer reliable protection during emergencies. Buy Now https://t.co/oMjrA7X7ij https://t.co/GV0pNq15it https://t.co/DeUvQkAQW0"
"124","Target promo","2024-04-15 21:35:39.0","http://twitter.com/swiftieJJ/statuses/1779986974431990169","swiftieJJ","@taylorswift13 @Target Patiently waiting, literally lol"
"125","Target promo","2024-04-15 21:34:29.0","http://twitter.com/cameronwrt3/statuses/1779986678272102734","cameronwrt3","@taylorswift13 @Target I’m selling 2x tickets for taylors swift the eras tour liverpool on 14th JUNE Tickets to be transferred via PDF or digital wallet to official member’s via their Membership number. PM for more information! #Ticketmaster#Taylorswift#Erastourticket#liverpool"
"126","Target promo","2024-04-15 21:28:29.0","http://twitter.com/JunkSonia90927/statuses/1779985170000466231","JunkSonia90927","@taylorswift13 @Target @coldplay forever"
"127","Target promo","2024-04-15 20:40:20.0","http://twitter.com/itsmesemo/statuses/1779973050810679339","itsmesemo","“I wish I could un-recall how we almost had it all.” https://t.co/8FS2EeRnsf"
"128","Target promo","2024-04-15 20:31:26.0","http://twitter.com/TomHil1720888/statuses/1779970814047080558","TomHil1720888","@taylorswift13 @Target I won't listen to this album, I don't want to and I won't listen to it, no No. I'm leaving home. And if you ever fall in love, I'm not home anymore."
"129","Target promo","2024-04-15 20:02:25.0","http://twitter.com/hjattaway/statuses/1779963510463533472","hjattaway","@taylorswift13 @Target Taylor = Genius ♥️"
"130","Target promo","2024-04-15 19:25:22.0","http://twitter.com/emasversion13/statuses/1779954186504855833","emasversion13","she is so cute with everything, like woman please i'm sobbing over here"
"131","Target promo","2024-04-15 19:17:25.0","http://twitter.com/c4rlj0h4n/statuses/1779952183347180010","c4rlj0h4n","@taylorswift13 @Target Mhm 😅"
"132","Target promo","2024-04-15 19:05:33.0","http://twitter.com/DeviousKJustice/statuses/1779949199938801676","DeviousKJustice","I wish I could tell @taylorswift13 how I HEAR HER STORY...sometimes knowing someone gets what you mean makes a difference.I know ALL.Too.Well. 🖤✨💖"
"133","Target promo","2024-04-15 18:07:48.0","http://twitter.com/MikeMcLaugh3/statuses/1779934666440536420","MikeMcLaugh3","@taylorswift13 @Target Already have three different versions ordered ugh lol"
"134","Target promo","2024-04-15 18:01:52.0","http://twitter.com/f4iryyunie/statuses/1779933173780303973","f4iryyunie","????? Ik im not gonna survive as rep girly"
"135","Target promo","2024-04-15 17:55:17.0","http://twitter.com/Bjork4president/statuses/1779931516576883045","Bjork4president","I hate that she’s serving in this pic"
"136","Target promo","2024-04-15 17:43:15.0","http://twitter.com/liberTAYrian/statuses/1779928489271136587","liberTAYrian","the likes kinda flopped for her standards 🥹"
"137","Target promo","2024-04-15 17:33:22.0","http://twitter.com/_FiendAngelical/statuses/1779926000526049704","_FiendAngelical","🥲😞🥰 I WISH I COULD UNREEEECAAALLL!!! this says it all, regret, remorse, fucking vengeance"
"138","Target promo","2024-04-15 17:08:51.0","http://twitter.com/Sat99999999999/statuses/1779919829719244984","Sat99999999999","@taylorswift13 @Target I wrote all.your number ones Your disgraceful"
"139","Target promo","2024-04-15 17:07:58.0","http://twitter.com/Sat99999999999/statuses/1779919608440373451","Sat99999999999","@taylorswift13 @Target You know your still a twelve year old . You have not matured at all"
"140","Target promo","2024-04-15 17:06:43.0","http://twitter.com/oflittleoldme13/statuses/1779919293544649021","oflittleoldme13","can’t describe how obsessed i am w this pic"
"141","Target promo","2024-04-15 16:44:28.0","http://twitter.com/ghou1iaye1ps/statuses/1779913695025561668","ghou1iaye1ps","fuuuuuck, this line omg"
"142","Target promo","2024-04-15 16:38:39.0","http://twitter.com/simplyesii/statuses/1779912228583457198","simplyesii","this album is literally about to save me 😭🥹"
"143","Target promo","2024-04-15 16:09:31.0","http://twitter.com/AlinaTg/statuses/1779904899146510681","AlinaTg","UNRECALL HOW WE ALMOST HAD IT ALL????!!!"
"144","Target promo","2024-04-15 16:06:19.0","http://twitter.com/RONTALBOT11/statuses/1779904091302314044","RONTALBOT11","@taylorswift13 @Target Go back to your youth. You were the best."
"145","Target promo","2024-04-15 16:04:44.0","http://twitter.com/22champagnes/statuses/1779903695896932674","22champagnes","@taylorswift13 @Target i need a sugar daddy metamask coin wallet lost hacked instagram logo essay writer paying lots help"
"146","Target promo","2024-04-15 16:02:28.0","http://twitter.com/ubetrayedamy/statuses/1779903123261452647","ubetrayedamy","@taylorswift13 @Target TAYLOR UR SLAYING AT THIS LYRIC PROMO"
"147","Target promo","2024-04-15 15:51:29.0","http://twitter.com/galfronts/statuses/1779900358208426231","galfronts","oh we’re not making it out alive on friday"
"148","Target promo","2024-04-15 15:48:43.0","http://twitter.com/Kiara_Al13/statuses/1779899662981267914","Kiara_Al13","AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA"
"149","Target promo","2024-04-15 15:46:36.0","http://twitter.com/GeorgeA06008308/statuses/1779899129981989136","GeorgeA06008308","@taylorswift13 @Target What happened to Hawaii??? I love you Taylor, call me now!!!"
"150","Target promo","2024-04-15 15:45:46.0","http://twitter.com/GeorgeA06008308/statuses/1779898922007515625","GeorgeA06008308","@taylorswift13 @Target Don't you understand what I'm going through in here for you!!!"
"151","Target promo","2024-04-15 15:44:58.0","http://twitter.com/GeorgeA06008308/statuses/1779898720617923057","GeorgeA06008308","@taylorswift13 @Target I love you Taylor, call me now!!! I have a heart condition going on!!! My understanding you've been told by the FBI to call me!!!"
"152","Target promo","2024-04-15 15:43:51.0","http://twitter.com/GeorgeA06008308/statuses/1779898439234736188","GeorgeA06008308","@taylorswift13 @Target I'm stressed out what I'm reading about you and Travis Kelce!!!"
"153","Target promo","2024-04-15 15:43:03.0","http://twitter.com/AmandaMAtwell/statuses/1779898239845597216","AmandaMAtwell","Pre-ordered this so fast"
"154","Target promo","2024-04-15 15:43:01.0","http://twitter.com/GeorgeA06008308/statuses/1779898229188096245","GeorgeA06008308","@taylorswift13 @Target What are you doing??? I'm stressed out!!! I need you!!! I love you Taylor, call me now!!! Have Mavroudis arrested, he refuses to stop harassing me!!! Mavroudis caused blood in my urine again!!!"
"155","Target promo","2024-04-15 15:41:49.0","http://twitter.com/AshikIhsan/statuses/1779897926187143353","AshikIhsan","@taylorswift13 @Target Hi Taylor Swift, I love all your beautiful songs"
"156","Target promo","2024-04-15 15:41:26.0","http://twitter.com/angelslikeswift/statuses/1779897830309584919","angelslikeswift","you already got the album delivered? leak sis"
"157","Target promo","2024-04-15 15:33:04.0","http://twitter.com/AnissaHdj/statuses/1779895725674860635","AnissaHdj","happy ttpd release week to those who celebrate 🤍✍🏽📜"
"158","Target promo","2024-04-15 15:07:48.0","http://twitter.com/thediscodowns/statuses/1779889368104349770","thediscodowns","@taylorswift13 @Target I'm scared"
"159","Target promo","2024-04-15 15:04:36.0","http://twitter.com/folkhwore/statuses/1779888563510771816","folkhwore","@taylorswift13 @Target I need a sugar daddy metamask coin wallet lost hacked instagram logo essay writer paying lots help"
"160","Target promo","2024-04-15 14:52:58.0","http://twitter.com/lulululuhhhhhh/statuses/1779885633747694053","lulululuhhhhhh","@taylorswift13 @Target The Likes, OMG!!! Mother's breaking records again!!!"
"161","Target promo","2024-04-15 14:48:58.0","http://twitter.com/MoonDeStellar/statuses/1779884627681071469","MoonDeStellar","Amaccana Tay! https://t.co/ZoQED541f3"
"162","Target promo","2024-04-15 14:45:38.0","http://twitter.com/nintenceI/statuses/1779883789453513075","nintenceI","I wonder if she's wearing the same top as in here https://t.co/k8aZeC53jP"
"163","Target promo","2024-04-15 14:40:41.0","http://twitter.com/hannasharp21/statuses/1779882542218555580","hannasharp21","@taylorswift13 @Target You look so pretty taypretty taygorgeous~😇"
"164","Target promo","2024-04-15 14:40:35.0","http://twitter.com/kush_kittyyy/statuses/1779882517593510262","kush_kittyyy","@taylorswift13 @Target Shaking, quaking, pacing, I am waiting patiently for this album. I can’t wait 😭"
"165","Target promo","2024-04-15 14:39:21.0","http://twitter.com/TrashForTay/statuses/1779882209064653276","TrashForTay","@taylorswift13 @Target Brb already crying"
"166","Target promo","2024-04-15 14:35:33.0","http://twitter.com/repwallxs13/statuses/1779881249428877598","repwallxs13","“I recall late November”"
"167","Target promo","2024-04-15 14:32:26.0","http://twitter.com/yoseb23849293/statuses/1779880464880394698","yoseb23849293","@taylorswift13 @Target Hello! I’m sharing this video with you because it ensures humanity’s survival! Wishing you, your family, and your country happiness."" Thank you. #doalnara #brazil #organicfood #nature #health #foryou #fypage #fyp #korea #dance #performance https://t.co/PVkvlNzcZa"
"168","Target promo","2024-04-15 14:28:10.0","http://twitter.com/Iinventedthat/statuses/1779879393650692508","Iinventedthat","@taylorswift13 @Target In their own words! https://t.co/z9mjfS40Yo"
"169","Target promo","2024-04-15 14:26:41.0","http://twitter.com/smnthjylln/statuses/1779879019573543276","smnthjylln","4 days to go!!! #TheTorturedPoetsDepartment 🥹🤍"
"170","Target promo","2024-04-15 14:23:36.0","http://twitter.com/Fromthe256/statuses/1779878241718735026","Fromthe256","She’s going to attend my heart with this one- (and Joe- you in danger boy)"
"171","Target promo","2024-04-15 14:20:57.0","http://twitter.com/alwynmilk/statuses/1779877577802264624","alwynmilk","@taylorswift13 @Target disgusting https://t.co/BByFnsiQjz"
"172","Target promo","2024-04-15 14:06:10.0","http://twitter.com/Jalyddert/statuses/1779873856997748946","Jalyddert","I'm so going to get this"
"173","Target promo","2024-04-15 14:05:59.0","http://twitter.com/Jalyddert/statuses/1779873809702752588","Jalyddert","@taylorswift13 This is exciting"
"174","Target promo","2024-04-15 13:37:38.0","http://twitter.com/mattydedios/statuses/1779866677460468002","mattydedios","this is going to break my heart into pieces 💔"
"175","Target promo","2024-04-15 13:07:28.0","http://twitter.com/seuiovs/statuses/1779859084252270855","seuiovs","almost ttpd era…. we will be tuning in!"
"176","Target promo","2024-04-15 12:38:01.0","http://twitter.com/SupermanCorps/statuses/1779851671797170572","SupermanCorps","@taylorswift13 @Target I can't wait for TTPS☺️Check out this book! It's all on @x at @lavenderroad. The whole thing! I'm not a paid spokesperson either it's just really good and seems to be the best kept secret on Twitter."
"177","Target promo","2024-04-15 12:31:26.0","http://twitter.com/Redismybae/statuses/1779850015458086962","Redismybae","The likes??!!! The demand is there"
"178","Target promo","2024-04-15 12:28:59.0","http://twitter.com/CalmDownClowns/statuses/1779849399839109175","CalmDownClowns","@taylorswift13 @Target My wallet is mad at Mother 💸💸💸"
"179","Target promo","2024-04-15 12:28:19.0","http://twitter.com/AegirLast/statuses/1779849231827943906","AegirLast","Uh uh"
"180","Target promo","2024-04-15 12:09:40.0","http://twitter.com/imisstheoldways/statuses/1779844539479416968","imisstheoldways","Everytime she is active she is selling a vinyl and fck that I want old taylor back, this makes me so sad"
"181","Target promo","2024-04-15 12:05:12.0","http://twitter.com/ItsalwaysWill13/statuses/1779843413657190717","ItsalwaysWill13","My kingdom come un-done 😭😭😭😭😭😭😭😭😭😭"
"182","Target promo","2024-04-15 11:45:01.0","http://twitter.com/ada_floof_13/statuses/1779838333306212421","ada_floof_13","@taylorswift13 @Target *dies* AAAAAAAAAAAAA IM GONNA CRY IM SO EXCITED"
"183","Target promo","2024-04-15 11:40:43.0","http://twitter.com/castlscrumblng7/statuses/1779837250735636493","castlscrumblng7","@taylorswift13 @Target I need a sugar daddy metamask coin wallet lost hacked instagram logo essay writer paying lots help"
"184","Target promo","2024-04-15 11:40:04.0","http://twitter.com/alekainguyen420/statuses/1779837088894263582","alekainguyen420","@taylorswift13 @Target But if U hit my line, I wont hesitate to pick that shit up"
"185","Target promo","2024-04-15 11:38:55.0","http://twitter.com/AnaByunanas/statuses/1779836798782333033","AnaByunanas","GIVE ME PAIN MOTHER"
"186","Target promo","2024-04-15 11:18:08.0","http://twitter.com/lavenderrain31/statuses/1779831568363601922","lavenderrain31","I RECAAALL CENTRAL PARK IN FAALL, HOW YOU TORE YOUR DRESS.. sorry. wrong song. 🤭🤣 https://t.co/seERNIYRv7"
"187","Target promo","2024-04-15 11:00:01.0","http://twitter.com/Stanlyapp/statuses/1779827009449075112","Stanlyapp","We are giving away #TTPD Vinyl,Cassette and CDs!!!! TO ENTER: Download Stanly App and check out the Event details in the Taylor Swift Fandom. Ends on April 19th!!!!"
"188","Target promo","2024-04-15 10:49:26.0","http://twitter.com/kalsatthebottom/statuses/1779824345226809597","kalsatthebottom","still not over this cunt photo"
"189","Target promo","2024-04-15 10:47:13.0","http://twitter.com/jessforevermore/statuses/1779823788722720871","jessforevermore","TAYLOR"
"190","Target promo","2024-04-15 10:36:35.0","http://twitter.com/blissfulmox/statuses/1779821111938633894","blissfulmox","THIS IS GORGEOUS 😭🤍"
"191","Target promo","2024-04-15 10:28:47.0","http://twitter.com/Padmoonyy/statuses/1779819149805437216","Padmoonyy","I WISH I COULD UN-RECALL WE ALMOST HAD IT ALL PUTA QUE PARIU JOE VC E UM HOMEM MORTO"
"192","Target promo","2024-04-15 10:21:59.0","http://twitter.com/RikoClawzer/statuses/1779817440442282494","RikoClawzer","what is that line.........."
"193","Target promo","2024-04-15 10:13:44.0","http://twitter.com/JuanitaiHall/statuses/1779815363934314911","JuanitaiHall","@taylorswift13 @Target Try reaching out to “nellie.holgate” on instagram I bought my ticket from her.she's selling at face value & shows all valid proofs,I think she still has some left"
"194","Target promo","2024-04-15 09:57:48.0","http://twitter.com/ejanieu/statuses/1779811351680151925","ejanieu","from ""i recall late november holding my breath slowly i said"" to ""i wish i could un-recall how we almost had it all."" 🤧"
